"ID";"global_id";"District";"Month";"Year";"CurrentQuantityUPD";"CurrentAveragePaymentUPD";"DebtQuantityUPD";"DebtAveragePaymentUPD";
"300";"171563754";"район Западное Дегунино";"Май";"2016";"27563";"3038.91";"7229";"888.13";
"301";"171563755";"район Коптево";"Май";"2016";"35995";"3106.7";"7640";"1210.2";
"302";"171563756";"район Левобережный";"Май";"2016";"19316";"2852.3";"7920";"867.65";
"303";"171563757";"Савёловский район";"Май";"2016";"21925";"3253.69";"4867";"1554.11";
"304";"171563758";"район Сокол";"Май";"2016";"17863";"3461.11";"10471";"722.66";
"305";"171563759";"Тимирязевский район";"Май";"2016";"27532";"3101.53";"10740";"871.61";
"306";"171563760";"район Ховрино";"Май";"2016";"31105";"3029.38";"14850";"758.29";
"307";"171563761";"Хорошёвский район";"Май";"2016";"23960";"3314.98";"7851";"1541.4";
"308";"171563762";"Молжаниновский район";"Май";"2016";"37";"1080.81";"22";"333.36";
"309";"171563763";"Бабушкинский район";"Май";"2016";"28359";"3277.27";"3541";"1234.09";
"310";"171563764";"район Южное Медведково";"Май";"2016";"26620";"3244.72";"3511";"1418.83";
"311";"171563765";"район Марьина Роща";"Май";"2016";"20262";"3209.53";"4333";"1016.95";
"312";"171563766";"район Свиблово";"Май";"2016";"20704";"3211.49";"1530";"2517.74";
"313";"171563767";"Алтуфьевский район";"Май";"2016";"16320";"3213.3";"4691";"1147.3";
"314";"171563768";"район Ростокино";"Май";"2016";"13801";"2910.1";"2268";"1387.68";
"315";"171563769";"Лосиноостровский район";"Май";"2016";"28488";"3096.33";"12038";"757.58";
"316";"171563770";"район Бибирево";"Май";"2016";"48725";"3534.19";"2408";"3044.18";
"317";"171563771";"Бутырский район";"Май";"2016";"20600";"3373.03";"1328";"2610.72";
"318";"171563772";"район Марфино";"Май";"2016";"14103";"2431.81";"4872";"757.32";
"319";"171563773";"Останкинский район";"Май";"2016";"19782";"3266.46";"4611";"962.02";
"320";"171563774";"район Северный";"Май";"2016";"10662";"3710.11";"2367";"1301.65";
"321";"171563775";"район Лианозово";"Май";"2016";"26930";"3551.77";"2350";"6057";
"322";"171563776";"Ярославский район";"Май";"2016";"26798";"2958.03";"3456";"1305.51";
"323";"171563777";"район Северное Медведково";"Май";"2016";"38363";"3226.17";"8779";"815.82";
"324";"171563778";"Алексеевский район";"Май";"2016";"25722";"3310.96";"3206";"1796.04";
"325";"171563779";"район Отрадное";"Май";"2016";"57412";"3291.33";"11525";"1089.31";
"326";"171563780";"район Богородское";"Май";"2016";"41084";"3136.33";"6567";"1227.34";
"327";"171563781";"район Вешняки";"Май";"2016";"37654";"3257.55";"4354";"929.32";
"328";"171563782";"район Восточное Измайлово";"Май";"2016";"23283";"3435.55";"1857";"2274.56";
"329";"171563783";"район Гольяново";"Май";"2016";"58017";"3453.42";"4180";"3122.84";
"330";"171563784";"район Ивановское";"Май";"2016";"41007";"3400.13";"2413";"2293.15";
"331";"171563785";"район Измайлово";"Май";"2016";"36415";"3389.1";"3990";"1457.14";
"332";"171563786";"район Косино-Ухтомский";"Май";"2016";"26042";"3666.93";"3403";"2849.14";
"333";"171563787";"район Метрогородок";"Май";"2016";"12706";"3132.89";"1216";"2331.35";
"334";"171563788";"район Новогиреево";"Май";"2016";"33783";"3386.84";"3463";"1171.64";
"335";"171563789";"район Новокосино";"Май";"2016";"28790";"3951.6";"2201";"3212.15";
"336";"171563790";"район Перово";"Май";"2016";"46920";"3538.35";"4178";"1733.21";
"337";"171563791";"район Преображенское";"Май";"2016";"24600";"3425.63";"3358";"1493.33";
"338";"171563792";"район Восточный";"Май";"2016";"4238";"3352.77";"282";"1537.87";
"339";"171563793";"район Северное Измайлово";"Май";"2016";"33509";"3057.11";"3923";"892.48";
"340";"171563794";"район Соколиная Гора";"Май";"2016";"31032";"3306.9";"3639";"1321.25";
"341";"171563795";"район Сокольники";"Май";"2016";"19097";"3555.39";"3825";"1236.54";
"342";"171563796";"район Выхино-Жулебино";"Май";"2016";"33104";"3627.91";"15633";"923.16";
"343";"171563797";"район Капотня";"Май";"2016";"8785";"3233.04";"1600";"831.76";
"344";"171563798";"район Кузьминки";"Май";"2016";"48909";"3138.5";"11911";"888.43";
"345";"171563799";"район Лефортово";"Май";"2016";"24148";"3412.88";"9299";"1400.57";
"346";"171563800";"район Люблино";"Май";"2016";"57247";"3729.78";"8901";"895.08";
"347";"171563801";"район Марьино";"Май";"2016";"78097";"3928.45";"16947";"1303.05";
"348";"171563802";"Нижегородский район";"Май";"2016";"13751";"3276.89";"3951";"1070.15";
"349";"171563803";"район Печатники";"Май";"2016";"28598";"3109.67";"5469";"1164.13";
"350";"171563804";"район Некрасовка";"Май";"2016";"21888";"3357.55";"5816";"1439.03";
"351";"171563805";"Рязанский район";"Май";"2016";"37086";"2890.55";"7221";"1207.29";
"352";"171563806";"район Текстильщики";"Май";"2016";"32664";"3045.05";"5633";"1415.4";
"353";"171563807";"Южнопортовый район";"Май";"2016";"25227";"3490.68";"3803";"1642.71";
"354";"171563808";"район Бирюлёво Восточное";"Май";"2016";"46769";"3305.93";"9875";"1835.38";
"355";"171563809";"район Бирюлёво Западное";"Май";"2016";"25429";"3351.98";"1756";"2182.66";
"356";"171563810";"район Братеево";"Май";"2016";"29250";"3708.73";"885";"7140.81";
"357";"171563811";"Даниловский район";"Май";"2016";"30440";"3563.21";"2641";"2965.71";
"358";"171563812";"Донской район";"Май";"2016";"16233";"3427.79";"4560";"1585.19";
"359";"171563813";"район Зябликово";"Май";"2016";"31972";"3513.11";"7328";"968.97";
"360";"171563814";"район Москворечье-Сабурово";"Май";"2016";"23265";"3266.21";"2979";"2188.64";
"361";"171563815";"район Нагатино-Садовники";"Май";"2016";"25260";"3367.18";"2548";"2722.62";
"362";"171563816";"район Нагатинский Затон";"Май";"2016";"36544";"3075.9";"0";"0";
"363";"171563817";"Нагорный район";"Май";"2016";"26263";"3210.92";"2774";"1731.07";
"364";"171563818";"район Орехово-Борисово Северное";"Май";"2016";"35983";"2986.29";"5252";"1405.34";
"365";"171563819";"район Орехово-Борисово Южное";"Май";"2016";"41427";"3311.97";"15884";"1120.85";
"366";"171563820";"район Царицыно";"Май";"2016";"41006";"3110.42";"0";"0";
"367";"171563821";"район Чертаново Северное";"Май";"2016";"33290";"2961.32";"3551";"1022.76";
"368";"171563822";"район Чертаново Центральное";"Май";"2016";"33785";"2889.27";"3866";"2029.28";
"369";"171563823";"район Чертаново Южное";"Май";"2016";"46828";"3287.44";"4237";"2938.11";
"370";"171563824";"Академический район";"Май";"2016";"33163";"3647.01";"4698";"1535.68";
"371";"171563825";"Гагаринский район";"Май";"2016";"36900";"2654.74";"8644";"679.21";
"372";"171563826";"район Зюзино";"Май";"2016";"43460";"3130.2";"5609";"1595.18";
"373";"171563827";"район Коньково";"Май";"2016";"49109";"3037.25";"11115";"718.02";
"374";"171563828";"район Котловка";"Май";"2016";"22592";"3026.67";"6144";"1184.4";
"375";"171563829";"Ломоносовский район";"Май";"2016";"28673";"3687.27";"1629";"1970.93";
"376";"171563830";"Обручевский район";"Май";"2016";"26739";"3649.86";"2237";"1065.27";
"377";"171563831";"район Северное Бутово";"Май";"2016";"28251";"3390.21";"6179";"1021.61";
"378";"171563832";"район Тёплый Стан";"Май";"2016";"39586";"2968.31";"7484";"1046.77";
"379";"171563833";"район Черёмушки";"Май";"2016";"38455";"3402.86";"14446";"1074.64";
"380";"171563834";"район Южное Бутово";"Май";"2016";"69161";"3669.47";"16534";"1470.35";
"381";"171563835";"район Ясенево";"Май";"2016";"50138";"3615.47";"10378";"713.82";
"382";"171563836";"район Дорогомилово";"Май";"2016";"20899";"3944.69";"4700";"1951.26";
"383";"171563837";"район Крылатское";"Май";"2016";"20319";"3453.43";"4222";"1075.82";
"384";"171563838";"район Кунцево";"Май";"2016";"49020";"3389.15";"8056";"1218.01";
"385";"171563839";"Можайский район";"Май";"2016";"46720";"3237.17";"7348";"1272.88";
"386";"171563840";"район Ново-Переделкино";"Май";"2016";"31442";"3068.34";"4250";"1368.6";
"387";"171563841";"район Очаково-Матвеевское";"Май";"2016";"36587";"2831.38";"5712";"1388.52";
"388";"171563842";"район Внуково";"Май";"2016";"6437";"2963.73";"1310";"1050.44";
"389";"171563843";"район Проспект Вернадского";"Май";"2016";"19605";"3254.68";"3089";"2249.73";
"390";"171563844";"район Раменки";"Май";"2016";"41664";"2989.95";"6997";"1107.58";
"391";"171563845";"район Солнцево";"Май";"2016";"35570";"3212.92";"2933";"2742.28";
"392";"171563846";"район Тропарёво-Никулино";"Май";"2016";"38628";"2673.57";"10421";"567.91";
"393";"171563847";"район Филёвский Парк";"Май";"2016";"27417";"3369.5";"4346";"1440.99";
"394";"171563848";"район Фили-Давыдково";"Май";"2016";"34086";"2997.92";"11267";"354.71";
"395";"171563849";"район Куркино";"Май";"2016";"3756";"874.37";"2706";"499.7";
"396";"171563850";"район Митино";"Май";"2016";"47257";"3661.09";"14458";"1282.82";
"397";"171563851";"район Покровское-Стрешнево";"Май";"2016";"17335";"3143.1";"1263";"4718.94";
"398";"171563852";"район Северное Тушино";"Май";"2016";"50840";"3038.14";"16270";"1124.75";
"399";"171563853";"район Строгино";"Май";"2016";"40471";"3353.55";"10489";"1243.1";
"400";"171563854";"район Хорошёво-Мнёвники";"Май";"2016";"56150";"3077.87";"13434";"1661.84";
"401";"171563855";"район Щукино";"Май";"2016";"36080";"3245.54";"10044";"1674.55";
"402";"171563856";"район Южное Тушино";"Май";"2016";"33077";"3220.45";"13810";"1208.1";
"403";"171563857";"поселение Внуковское";"Май";"2016";"445";"254.64";"195";"15.99";
"404";"171563858";"поселение Воскресенское";"Май";"2016";"3889";"471.04";"2814";"72.26";
"405";"171563859";"поселение Десеновское";"Май";"2016";"3377";"430.34";"2244";"75.64";
"406";"171563860";"поселение Кокошкино";"Май";"2016";"3041";"3957.13";"1839";"440.4";
"407";"171563861";"поселение Марушкинское";"Май";"2016";"1653";"4092.66";"849";"403.51";
"408";"171563862";"поселение Московский";"Май";"2016";"13764";"485.53";"11061";"57.24";
"409";"171563863";"поселение ""Мосрентген""";"Май";"2016";"3449";"2938.79";"2413";"311.39";
"410";"171563864";"поселение Рязановское";"Май";"2016";"5660";"497.32";"3135";"39.12";
"411";"171563865";"поселение Сосенское";"Май";"2016";"5327";"2089.35";"4135";"512.38";
"412";"171563866";"поселение Филимонковское";"Май";"2016";"1868";"487.21";"1316";"55.49";
